fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_sulphate_interaction
0.262761909,0.235884081,0.325823267,0.093405556,0.091066519,0.145181751,0.058907043,0.249630095,0.373367506,0.244851683,0.592214774,8,0.145004784
0.200152704,0.2737913,0.140264703,0.089004835,0.085683656,0.393993377,0.143729647,0.240257555,0.635531877,0.245508982,0.728558065,8,0.178867549
0.323155565,0.149505528,0.483443859,0.172085557,0.110966406,0.167465531,0.092972538,0.515345467,0.443395497,0.325788213,0.637248854,8,0.207608165
0.088137676,0.490027846,0.049191148,0.035354592,0.055024303,0.164043408,0.289609743,0.166320984,0.643758616,0.293413174,0.699151829,8,0.205140357
0.502579544,0.136668932,0.452548474,0.370999684,0.102107138,0.056664337,0.025062445,0.550822207,0.384367373,0.294800476,0.642945976,8,0.18954078
0.249239178,0.211961286,0.319274402,0.085929683,0.083777854,0.166703843,0.068163389,0.287615436,0.378524093,0.250080318,0.53176371,8,0.132983638
0.232360542,0.182101623,0.311100319,0.076598538,0.074680378,0.193567025,0.079716863,0.335027516,0.384960378,0.256606531,0.456310641,8,0.117092291
0.618937316,0.144643235,0.619399167,0.103547344,0.098399072,0.062965098,0.056949771,0.575314456,0.222802424,0.239514208,0.313134413,8,0.075000141
0.331848838,0.194466863,0.37928108,0.060420215,0.091401435,0.062874,0.021832681,0.384733104,0.463434772,0.259428714,0.460968811,8,0.119588546
0.373924009,0.200334674,0.405022753,0.067523583,0.09384743,0.068911192,0.022718097,0.389787296,0.463416475,0.212998674,0.496136344,8,0.105676383
0.308948483,0.184506978,0.399111786,0.068917679,0.085200569,0.144336969,0.059727483,0.337966157,0.378440797,0.237825953,0.532740197,8,0.126699445
0.249884299,0.170225568,0.301895407,0.063915727,0.103664057,0.219345542,0.062432169,0.296094809,0.392208341,0.222124373,0.473931505,8,0.105271738
0.677993807,0.135020476,0.686133002,0.093924585,0.099571795,0.067912009,0.073084044,0.613996253,0.148131328,0.275268233,0.24829182,8,0.068346851
0.307660764,0.273562027,0.363542217,0.102534438,0.105616537,0.096519171,0.038349333,0.191924024,0.363363298,0.230889721,0.709494875,8,0.163815074
0.485696705,0.103672748,0.538737532,0.07454608,0.115790971,0.511674201,0.214408782,0.350925397,0.205875556,0.181152656,0.507538855,8,0.091942012
0.47106501,0.154199333,0.465706891,0.277737397,0.10078752,0.065186981,0.028065065,0.484131371,0.380879719,0.268959331,0.641320957,8,0.172489256
0.5166113,0.144060327,0.477541539,0.287108008,0.100112174,0.056338028,0.028384479,0.542752739,0.364140521,0.258367803,0.561410651,8,0.145050436
0.075676336,0.249123262,0.048840111,0.062872806,0.05581876,0.36890939,0.274489583,0.059525942,0.613966346,0.289115458,0.861538462,8,0.249084087
0.547110887,0.182917027,0.549215705,0.140881034,0.100494291,0.058271198,0.036790689,0.5396188,0.330399884,0.194904312,0.450678782,8,0.087839238
0.398745149,0.191656246,0.500109128,0.061843157,0.098491423,0.084404574,0.035335689,0.334756611,0.369906884,0.215481734,0.629929781,8,0.135738362
0.522732292,0.147613437,0.491374981,0.242101947,0.099246141,0.056338028,0.030217533,0.537674383,0.353248047,0.240765369,0.518846214,8,0.1249202
0.079689769,0.254643704,0.030098878,0.061508386,0.053430624,0.37916757,0.286236551,0.054178433,0.598658767,0.293413174,0.8607018,8,0.252541247
0.518740127,0.162973438,0.514117562,0.110222138,0.096449262,0.057935859,0.033732212,0.506502951,0.340700155,0.194334036,0.41221726,8,0.080107844
0.266737227,0.171716803,0.316059799,0.061643836,0.101718442,0.197706135,0.056037786,0.315204769,0.409156412,0.22048837,0.469774256,8,0.10357976
0.225305486,0.1762892,0.263898441,0.061643836,0.096809208,0.246067665,0.093369954,0.269216217,0.421074381,0.231164753,0.515022252,8,0.119054992
0.539823009,0.157534247,0.53,0.116438356,0.096828047,0.056338028,0.035335689,0.52349486,0.322834646,0.191616766,0.4,8,0.076646706
0.474377826,0.100102191,0.538243086,0.068192309,0.117650961,0.555812679,0.231280829,0.326345926,0.19693091,0.181218785,0.527807076,8,0.095648557
0.300652083,0.174010774,0.370278652,0.061643836,0.101745944,0.175860104,0.053670862,0.313590242,0.385400159,0.219452735,0.521005013,8,0.114335975
0.515765103,0.133594041,0.533883633,0.097818197,0.105256633,0.258724552,0.114929587,0.446791677,0.270849003,0.186965709,0.447798564,8,0.083722976
0.264146319,0.166785125,0.392468587,0.135593488,0.093648402,0.197183099,0.096813868,0.445555044,0.437775488,0.290406622,0.573028596,8,0.166411299
0.33493155,0.248937379,0.404630202,0.090222114,0.103472965,0.092902271,0.037441913,0.234724008,0.365385345,0.226276549,0.685790268,8,0.155178255
0.26007274,0.251570974,0.18576528,0.086945958,0.08194045,0.348300876,0.113198772,0.318605962,0.488095868,0.250722116,0.567782244,8,0.142355566
0.230088496,0.167753072,0.316032206,0.069144994,0.075973375,0.14620671,0.064219912,0.369754859,0.385826772,0.318890719,0.385831786,8,0.123038176
0.276250878,0.243690803,0.325730794,0.092485541,0.105653656,0.143810864,0.047692972,0.215593501,0.37344032,0.229260717,0.629778268,8,0.144383417
0.240661142,0.296771195,0.077464458,0.088735421,0.081156194,0.44713304,0.168815827,0.249333364,0.573509471,0.255517399,0.7033236,8,0.179711417
0.308296787,0.184453884,0.398375369,0.068970774,0.085103511,0.144773688,0.059905527,0.337994614,0.378501834,0.237988415,0.53202465,8,0.126615703
0.515466527,0.143395809,0.474954352,0.295525226,0.100274143,0.056338028,0.028041654,0.543702514,0.366177676,0.261659882,0.569371226,8,0.148981608
0.529221914,0.160269232,0.522013842,0.113312658,0.096637583,0.057141465,0.034529414,0.514950827,0.331817951,0.19298309,0.406143199,8,0.07837877
0.344333833,0.218281138,0.382212308,0.069111486,0.095569334,0.074809967,0.023953248,0.341580888,0.461918837,0.218366836,0.54123929,8,0.118188711
0.051071729,0.292417272,0.183914997,0.063211607,0.07274163,0.224418457,0.195113076,0.134847941,0.73446498,0.259649544,0.811584208,8,0.21072747
0.430866475,0.125099873,0.558412512,0.129412106,0.112639127,0.069677235,0.038682275,0.467865861,0.322834646,0.344738086,0.501993631,8,0.173056324
0.433880768,0.125997173,0.557626477,0.129053186,0.112201712,0.069308205,0.038589691,0.469404843,0.322834646,0.34050197,0.499171967,8,0.169969038
0.434691689,0.184524179,0.525898154,0.06486901,0.098694022,0.08284903,0.04074327,0.369331353,0.33949037,0.224732607,0.581870619,8,0.130765301
0.495717461,0.113644479,0.537119896,0.08230187,0.112280241,0.42737484,0.181255811,0.382874309,0.227528957,0.183089945,0.487629484,8,0.089280055
0.341037233,0.243424143,0.413829431,0.087465496,0.102993039,0.09209248,0.037238749,0.244306538,0.365838063,0.225243702,0.680483021,8,0.153274515
0.425228503,0.187098583,0.443672139,0.082650544,0.09476919,0.065022924,0.026620105,0.431136545,0.419941351,0.206386289,0.466406047,8,0.096259813
0.232554509,0.178627514,0.31159234,0.075069805,0.073854509,0.194660025,0.080076423,0.342052707,0.387707488,0.25665072,0.447378723,8,0.114820071
0.555952007,0.154906162,0.548225768,0.113810271,0.097148331,0.057689086,0.039742142,0.534059298,0.302441122,0.201381596,0.382290752,8,0.076986322
0.256283399,0.167671315,0.30720018,0.061643836,0.102704487,0.212957436,0.060211929,0.308193975,0.400630095,0.221077832,0.465230862,8,0.10285223
0.287072812,0.273843971,0.335513822,0.104211772,0.106470269,0.112808312,0.041643397,0.182552438,0.365737148,0.232189767,0.693744218,8,0.161080308
0.19583713,0.191894469,0.216578465,0.061643836,0.08803162,0.273220495,0.132385247,0.225594441,0.456954211,0.243758226,0.585125921,8,0.142629256
0.671501365,0.136078364,0.678796543,0.094982474,0.09944287,0.067368165,0.071310304,0.609743726,0.156340379,0.271337574,0.255420363,8,0.069305142
0.230088496,0.171023223,0.314122438,0.071107085,0.075176309,0.162345598,0.069618551,0.360780911,0.385826772,0.299449963,0.404929471,8,0.121256115
0.573132319,0.152106774,0.567639521,0.111010884,0.097489492,0.059128208,0.044435815,0.545312343,0.280718315,0.211782914,0.363427186,8,0.076967668
0.310509622,0.155746929,0.459130172,0.20161314,0.109457573,0.184932,0.102164003,0.532752925,0.472096113,0.315281849,0.674246683,8,0.212577741
0.318083175,0.191586982,0.359575491,0.061643836,0.096875293,0.122796494,0.035535693,0.349639604,0.451035031,0.217593114,0.492089995,8,0.107075394
0.643240408,0.128571525,0.683430831,0.098433862,0.103219463,0.070422535,0.071580609,0.595030704,0.158827144,0.30709924,0.282193675,8,0.086661463
0.23018451,0.178050343,0.310232493,0.075512324,0.073512686,0.197183099,0.0813159,0.341703295,0.385973224,0.257577841,0.446511527,8,0.115011475
0.265903384,0.151755543,0.405160101,0.130033821,0.0982114,0.125885289,0.073765763,0.490572761,0.440455555,0.377989755,0.495205069,8,0.187182443
0.234762676,0.186351192,0.312263639,0.077926528,0.075975113,0.18974391,0.078072595,0.328279921,0.384044379,0.255677733,0.467048974,8,0.119414023
0.374044033,0.128642302,0.500063838,0.110503342,0.105256681,0.059411605,0.035185979,0.457104493,0.33924989,0.381381175,0.439537474,8,0.167631318
0.507001765,0.138482189,0.455823989,0.357764419,0.101471787,0.056338028,0.025506712,0.550725408,0.381240953,0.286002409,0.628233879,8,0.179676403
0.539419974,0.15741427,0.530105099,0.116486347,0.096886533,0.05638737,0.035348068,0.523289087,0.322834646,0.192183169,0.400377279,8,0.076945774
0.428616025,0.241480156,0.555325243,0.234677231,0.11624614,0.13964271,0.08066878,0.580829265,0.433849713,0.271156854,0.718824283,8,0.194914131
0.334459893,0.24936327,0.403919572,0.09043506,0.103510039,0.092964826,0.037457607,0.233983768,0.365350373,0.226356335,0.686200247,8,0.155325773
0.458400455,0.178540522,0.468661676,0.092431184,0.095365172,0.062508886,0.029143026,0.457871732,0.391831635,0.202110919,0.447183326,8,0.090380633
0.387317651,0.189793545,0.485492877,0.061643836,0.098860779,0.094723326,0.037386166,0.33177751,0.37179218,0.216003207,0.618493973,8,0.133596682
0.447495781,0.132467027,0.524742326,0.065880535,0.110889312,0.389430071,0.162107323,0.329071851,0.258056399,0.193345216,0.564155277,8,0.109076724
0.081829507,0.314263256,0.034934686,0.054883991,0.053834281,0.324679591,0.287090934,0.082582592,0.610081936,0.293413174,0.819783423,8,0.240535256
0.235832677,0.173636352,0.306754537,0.070896626,0.083208402,0.206325247,0.075538052,0.328780505,0.388382254,0.245824685,0.451146866,8,0.110903036
0.500409628,0.118313691,0.536362446,0.085933479,0.11063636,0.387902103,0.165732104,0.397834221,0.237668049,0.183997071,0.478307025,8,0.088007092
0.239563473,0.170748819,0.304646638,0.068009093,0.089542657,0.212262992,0.071813848,0.32057796,0.390042017,0.238251394,0.454389788,8,0.108259
0.558276899,0.15452734,0.550852896,0.11343145,0.097194498,0.057883832,0.040377304,0.535582095,0.299501525,0.202789135,0.379738076,8,0.077006756
0.230088496,0.177324623,0.31044242,0.074887925,0.073640409,0.193444337,0.080021427,0.343488611,0.385826772,0.261988708,0.441729645,8,0.115728179
0.516804035,0.150681918,0.53600264,0.119179288,0.100168414,0.059156169,0.036042714,0.511742261,0.322834646,0.223966324,0.421547939,8,0.094412542
0.534947858,0.152682947,0.530786989,0.112665123,0.098536036,0.097350114,0.051464786,0.507951545,0.312300152,0.190674265,0.409686015,8,0.07811658
0.246078515,0.151791512,0.337743738,0.055678509,0.083311246,0.033622351,0.024278932,0.427429344,0.398021635,0.42939189,0.279908602,8,0.120190484
0.288486342,0.277782493,0.336791653,0.10574342,0.106576933,0.108758845,0.040853218,0.178236707,0.364730982,0.232572351,0.702099272,8,0.163288878
0.539823009,0.157534247,0.53,0.116438356,0.096828047,0.056338028,0.035335689,0.52349486,0.322834646,0.191616766,0.4,8,0.076646706
0.308436449,0.18281794,0.367942795,0.05912589,0.089193087,0.054889292,0.022500424,0.396387729,0.445579204,0.305822896,0.411545516,8,0.125860042
0.552252328,0.24803794,0.568899288,0.332291673,0.113565721,0.063950018,0.036193314,0.600480292,0.38157125,0.251342114,0.71267093,8,0.179124218
0.403348902,0.19274332,0.427189506,0.076199415,0.094376091,0.066681136,0.024956033,0.413502513,0.438481995,0.209206244,0.479084995,8,0.100227572
0.376267597,0.198580169,0.445401245,0.061643836,0.096011591,0.077516165,0.028320109,0.353746715,0.424794744,0.215568862,0.569679715,8,0.122805208
0.282007767,0.303432246,0.096988921,0.094750665,0.088980843,0.456820143,0.135339604,0.30107677,0.561163994,0.244711842,0.654882346,8,0.160257465
0.068915078,0.241797023,0.08092904,0.064966017,0.059900347,0.349539815,0.254511619,0.069623151,0.640436403,0.281795486,0.861538462,8,0.24277765
0.085589318,0.419022902,0.043431858,0.043244031,0.054543561,0.228936816,0.288592201,0.132492556,0.630153994,0.293413174,0.747884282,8,0.219439101
0.415546644,0.14710569,0.539135416,0.106318968,0.108297683,0.075320325,0.037640484,0.419311111,0.339263452,0.305400654,0.550491455,8,0.16812045
0.141640307,0.263420883,0.120485831,0.075638551,0.069015814,0.298059218,0.214020197,0.08681565,0.529474856,0.275934744,0.821122954,8,0.226576352
0.454237518,0.132057006,0.552318063,0.126629252,0.10924767,0.066815992,0.037964436,0.479798213,0.322834646,0.311893751,0.480116122,8,0.149745218
0.495830544,0.135508145,0.461869594,0.350105519,0.103097392,0.057857822,0.026260147,0.543356353,0.379029581,0.299874575,0.631213099,8,0.18928476
0.553838512,0.318445064,0.642723173,0.280286066,0.121804479,0.086887421,0.054197928,0.626664135,0.391248547,0.228791162,0.757240955,8,0.173250038
0.692390522,0.129760302,0.711200645,0.091301204,0.100901449,0.070422535,0.0789401,0.624339888,0.121928277,0.296706345,0.23146036,8,0.068675757
0.233713553,0.175276497,0.307951843,0.072536771,0.07961049,0.202952556,0.077653432,0.333439622,0.387439494,0.25012638,0.449304858,8,0.112382998
0.125254966,0.188092789,0.265384528,0.069546911,0.090021797,0.241603508,0.116607908,0.197023342,0.611751005,0.235375438,0.692308275,8,0.162952363
0.542500729,0.157097935,0.533025824,0.116002044,0.09688122,0.056562329,0.036067244,0.525248758,0.319448933,0.193237914,0.397059928,8,0.076727032
0.377564994,0.149259551,0.455972982,0.262161998,0.106822188,0.140464528,0.075389243,0.539707089,0.442264392,0.307719716,0.664532251,8,0.204489676
0.427101668,0.126315657,0.56151967,0.132407975,0.11366092,0.070422535,0.038966892,0.467192103,0.323596112,0.351390723,0.511305509,8,0.179668012
0.197653756,0.285193269,0.064786629,0.081499217,0.073748448,0.429276942,0.200174416,0.197052056,0.580164499,0.265639418,0.745583031,8,0.198056242
0.532308763,0.155297393,0.531959484,0.117333098,0.097918466,0.057257974,0.035566488,0.519658377,0.322834646,0.20217686,0.407034045,8,0.082292865
0.278260876,0.263302997,0.333329195,0.101973967,0.099420362,0.120514381,0.048297957,0.206093506,0.367457326,0.238858926,0.661500266,8,0.158005243
0.232143814,0.176491431,0.308838745,0.073751705,0.076945341,0.20045424,0.079220397,0.336890858,0.386741146,0.253312856,0.447940392,8,0.11346906
0.446792324,0.12707387,0.529596823,0.198288565,0.110292575,0.066529683,0.03496265,0.489109473,0.340245198,0.336742963,0.54596204,8,0.183848875
0.230088496,0.147865315,0.327646656,0.057212339,0.080820808,0.048056426,0.031387544,0.424330837,0.385826772,0.43712165,0.269687284,8,0.117886151
0.210702465,0.278165528,0.133878329,0.089879681,0.086039047,0.402988269,0.142977424,0.247978721,0.626815567,0.245508982,0.7200429,8,0.176776999
0.50360874,0.121497151,0.535846018,0.088409504,0.109515564,0.360989656,0.155148066,0.408033864,0.244580865,0.184615548,0.471950987,8,0.08712949
0.500408659,0.118312726,0.536362602,0.085932729,0.110636699,0.387910257,0.165735311,0.397831131,0.237665954,0.183996884,0.478308951,8,0.088007357
0.413276099,0.188141697,0.503187874,0.067466436,0.098320096,0.081513734,0.035335689,0.354196559,0.365058467,0.213023654,0.606247126,8,0.129144978
0.15614537,0.212913645,0.152841855,0.061643836,0.07620884,0.309793406,0.184936044,0.166839041,0.505281766,0.26072073,0.679550528,8,0.17717291
0.284783566,0.267465442,0.333444343,0.101731233,0.106297524,0.119366518,0.042923109,0.189541866,0.367366659,0.231570163,0.680213014,8,0.157517039
0.30114812,0.193795964,0.355884215,0.06748558,0.084945964,0.124479237,0.04681839,0.35993856,0.440020726,0.233443899,0.481449396,8,0.112391424
0.40376267,0.120474026,0.471206849,0.070541785,0.105048885,0.463722286,0.192722511,0.330602874,0.24785446,0.202924003,0.50006918,8,0.10147604
0.41175065,0.175502642,0.506790327,0.062806563,0.101898327,0.168190644,0.070127115,0.33269652,0.339335136,0.209469767,0.612487582,8,0.128297631
0.041094886,0.237077682,0.219615468,0.07093341,0.077446903,0.242943534,0.169883062,0.125190962,0.758137069,0.25064848,0.843382198,8,0.211392466
0.117752833,0.471179961,0.056011037,0.043510159,0.060109379,0.201493946,0.266919207,0.190601202,0.633836542,0.286214327,0.687683818,8,0.196824961
0.630532681,0.142753867,0.63250193,0.101657977,0.098629328,0.063936392,0.060117632,0.58290938,0.208141231,0.246534283,0.300402983,8,0.074059634
0.524165313,0.141953154,0.5325276,0.104319728,0.102313655,0.188058003,0.087138082,0.473573842,0.289000636,0.188589701,0.431108917,8,0.081302702
0.539823009,0.157534247,0.53,0.116438356,0.096828047,0.056338028,0.035335689,0.52349486,0.322834646,0.191616766,0.4,8,0.076646706
0.467156483,0.130576381,0.501471658,0.261333769,0.107304623,0.062928509,0.031348751,0.511636638,0.356351234,0.321432584,0.581364347,8,0.186869444
0.233032854,0.183290998,0.311425911,0.076970218,0.07504275,0.192497007,0.079256663,0.333138991,0.384704007,0.256346578,0.459316099,8,0.11774411
0.395464239,0.192637099,0.493124098,0.061643836,0.098184433,0.083626645,0.034452181,0.336545846,0.376969408,0.215568862,0.623075914,8,0.134315766
0.385091713,0.148531367,0.455618599,0.268958385,0.106526376,0.135473219,0.072383874,0.540487668,0.438915891,0.306870895,0.663441842,8,0.203590992
0.516148953,0.163641937,0.512165545,0.109458139,0.096402708,0.058132239,0.033535138,0.504414575,0.3428959,0.194667999,0.413718812,8,0.080537813
0.579237801,0.151111937,0.574538715,0.110016047,0.097610732,0.059639638,0.046103837,0.549311412,0.272998537,0.215479299,0.356723516,8,0.076866533
0.38876476,0.191009674,0.489304179,0.062414984,0.097087801,0.090850005,0.037921623,0.334480865,0.370965257,0.217928482,0.62037653,8,0.135197715
0.397339442,0.19170826,0.498993569,0.061716397,0.09836485,0.085103888,0.035579014,0.334106439,0.370162158,0.215790892,0.629791322,8,0.135903231
0.325588289,0.183503265,0.422085233,0.118154031,0.101141243,0.128524567,0.061692621,0.445733584,0.480314961,0.262228312,0.585261003,8,0.153472005
0.519807522,0.145915668,0.484765,0.263607019,0.099659954,0.056338028,0.029341652,0.540100954,0.358452756,0.249176272,0.539184614,8,0.134352012
0.249223059,0.273959959,0.32331795,0.10387601,0.102388768,0.124436978,0.058321825,0.159439551,0.430509179,0.235530784,0.746175146,8,0.175747217
0.080619394,0.280545868,0.032199831,0.058630368,0.053605996,0.355494857,0.286607744,0.066518834,0.603621649,0.293413174,0.842924503,8,0.247325154
0.308208834,0.170052043,0.441724017,0.152742888,0.10582495,0.164087758,0.086476549,0.489814765,0.480314961,0.290787707,0.632739382,8,0.183992834
0.072061366,0.24520622,0.065996756,0.063991961,0.058001018,0.358553266,0.263808178,0.064924509,0.628118809,0.285201767,0.861538462,8,0.245712292
0.391157644,0.195888553,0.418005425,0.072604863,0.094157058,0.067605088,0.024028816,0.403676876,0.448812795,0.210777515,0.486149673,8,0.10246942
0.400326283,0.125868428,0.531112731,0.120674212,0.109538665,0.065115627,0.037094038,0.46106911,0.330746256,0.366830795,0.474843908,8,0.174187368
0.390250138,0.121975064,0.448599375,0.065884685,0.112808809,0.443367627,0.172997184,0.317043502,0.26694279,0.195603902,0.499640865,8,0.097731703
0.413937628,0.145740623,0.454260437,0.295005324,0.105392685,0.116344179,0.060865894,0.543479214,0.426082866,0.303617812,0.659262882,8,0.200163954
0.396961966,0.147382961,0.455059707,0.279676843,0.106059856,0.127601513,0.067644162,0.541718706,0.433635031,0.305532233,0.661722177,8,0.202177454
0.522092871,0.178010158,0.493922876,0.360302786,0.106169353,0.059149992,0.028967833,0.570453695,0.384254729,0.277871601,0.670726085,8,0.186375731
0.412581088,0.126434559,0.550811087,0.135172007,0.113215729,0.082070454,0.04536319,0.470829678,0.337305375,0.349992007,0.523242776,8,0.183130789
0.55520675,0.211113919,0.570561797,0.168033597,0.104567002,0.060418692,0.038407001,0.557530352,0.338803857,0.198556338,0.506976167,8,0.100663331
0.083125677,0.470214228,0.069215286,0.03840273,0.057624368,0.164900445,0.276172943,0.165874217,0.658410468,0.288568475,0.709422522,8,0.204716975
0.50590597,0.140425505,0.45368224,0.375336647,0.102199644,0.056573767,0.02508984,0.554338102,0.385694981,0.292110258,0.648213841,8,0.189349912
0.544350348,0.126179707,0.627557946,0.112784774,0.10788331,0.070422535,0.056773307,0.536060608,0.233067689,0.328009751,0.384269136,8,0.126044024
0.528797818,0.154252248,0.53287503,0.117751155,0.098427952,0.057687808,0.035674326,0.517865824,0.322834646,0.207110943,0.410320622,8,0.084981891
0.377802249,0.198105057,0.449216392,0.061643836,0.096185296,0.07800466,0.02881033,0.352371611,0.420971404,0.215568862,0.573948411,8,0.123725406
0.466040635,0.130384462,0.503012768,0.257879226,0.107468347,0.063125835,0.031546774,0.510402269,0.355468709,0.322271512,0.579424488,8,0.186732006
0.278190383,0.249094849,0.327484106,0.094587114,0.105800009,0.138254592,0.046608768,0.209671887,0.372059759,0.229785661,0.641242234,8,0.147348271
0.304077915,0.153539713,0.378678036,0.073297259,0.086915199,0.31073527,0.128752675,0.336805724,0.327047213,0.234240706,0.469123089,8,0.109887724
0.246213525,0.181648001,0.320412162,0.073559561,0.076063146,0.180684955,0.073453766,0.345614309,0.3981246,0.252029556,0.454163201,8,0.11446255
0.192456907,0.175089674,0.284369076,0.06521254,0.097417002,0.232690575,0.087538517,0.254869065,0.492163299,0.227796776,0.56574462,8,0.1288748
0.260644959,0.169359179,0.310896603,0.061643836,0.102293088,0.206594267,0.058470387,0.311119028,0.404187457,0.220831896,0.467126463,8,0.103156422
0.414343686,0.116964276,0.4810283,0.070249306,0.106973681,0.479961059,0.199512575,0.329944473,0.239448562,0.199599899,0.503353946,8,0.100469397
0.532238553,0.155276492,0.531977793,0.117341458,0.097928655,0.057266569,0.035568645,0.51962253,0.322834646,0.202275529,0.407099769,8,0.082346321
0.230088496,0.156133138,0.322818248,0.062173033,0.078805613,0.088859879,0.045036756,0.40164228,0.385826772,0.387970186,0.317971369,8,0.123363411
0.273557439,0.181623641,0.359119906,0.071801016,0.079929695,0.168053429,0.06939634,0.339511558,0.381755499,0.246648618,0.49388169,8,0.121815236
0.465790081,0.140724076,0.45181905,0.341826431,0.1033548,0.081958456,0.040161558,0.548856717,0.403014649,0.297770181,0.651750924,8,0.194071991
0.488807365,0.142347819,0.54330331,0.122512927,0.104231113,0.062583714,0.036902628,0.497448243,0.322834646,0.263311252,0.447755472,8,0.117899054
0.539559926,0.157455932,0.530068604,0.116469682,0.096866224,0.056370237,0.03534377,0.523360541,0.322834646,0.191986488,0.40024627,8,0.076841876
0.510355537,0.140428984,0.463403512,0.333105011,0.100997276,0.056338028,0.026511066,0.54794291,0.375272825,0.276357806,0.604912269,8,0.167172227
0.298872158,0.27860015,0.345518242,0.104297576,0.105370753,0.095482681,0.036919349,0.19017072,0.375239942,0.231550332,0.699306034,8,0.161924544
0.234555911,0.144823519,0.339375191,0.064179591,0.083849727,0.040357779,0.0308509,0.442272534,0.392640963,0.450713745,0.277219569,8,0.12494667
0.404904246,0.174562105,0.515083596,0.078862553,0.10227469,0.080966292,0.036224004,0.366922175,0.358201893,0.250191887,0.599828521,8,0.15007223
0.440460074,0.107028482,0.5009722,0.067379344,0.116087575,0.520205693,0.211551973,0.322170553,0.222267808,0.186456951,0.513069795,8,0.09566543
0.56602,0.248775136,0.599072733,0.204299953,0.110006722,0.063286995,0.04056583,0.58145394,0.350028635,0.203434172,0.582169844,8,0.11843324
0.707333265,0.130239857,0.71928659,0.089143967,0.100154408,0.070369651,0.081099603,0.633213496,0.111034483,0.293030949,0.216077808,8,0.063317485
0.457306859,0.141544799,0.452218469,0.334166354,0.103688204,0.087584066,0.043548851,0.547976941,0.406788681,0.298726871,0.652979904,8,0.195062644
0.368200081,0.218896958,0.454754789,0.075201904,0.100857951,0.088489895,0.036334921,0.28693712,0.367852106,0.220648789,0.656872237,8,0.144938064
0.539823009,0.157534247,0.53,0.116438356,0.096828047,0.056338028,0.035335689,0.52349486,0.322834646,0.191616766,0.4,8,0.076646706
0.375377224,0.198855818,0.443187779,0.061643836,0.095910811,0.07723275,0.028035693,0.35454452,0.427012963,0.215568862,0.567203109,8,0.122271329
0.486866398,0.171196569,0.49010602,0.100824274,0.095876604,0.060351507,0.031308028,0.480814076,0.367709764,0.198442084,0.430687677,8,0.08546656
0.290619621,0.158003864,0.366185855,0.073669272,0.084466996,0.290080716,0.1201162,0.337643162,0.337738912,0.238468729,0.464945102,8,0.110874868
0.230088496,0.156049746,0.322866948,0.062122998,0.078825938,0.088448324,0.044899086,0.401871123,0.385826772,0.388465942,0.317484362,8,0.123331862
0.34216258,0.199598505,0.384275878,0.060990397,0.092374267,0.066391463,0.021538523,0.379598951,0.471300595,0.238990919,0.482741006,8,0.115370717
0.238716737,0.17140417,0.305125044,0.068664444,0.088105043,0.210915369,0.072659088,0.322439598,0.38966532,0.239970218,0.453653779,8,0.108863396
0.48555547,0.103532205,0.538760331,0.074436768,0.115840452,0.51286233,0.214876046,0.350475103,0.20557037,0.181125352,0.507819461,8,0.091978979
0.230088496,0.163640994,0.31843366,0.066677747,0.076975651,0.125912736,0.057431351,0.381039223,0.385826772,0.343336655,0.36181725,8,0.124225124
0.137753694,0.247918912,0.178038389,0.083830358,0.083581614,0.340791002,0.148178844,0.194588928,0.687086515,0.245508982,0.77892298,8,0.191232588
0.231301992,0.177142979,0.309314375,0.074403253,0.075516069,0.199114437,0.080060733,0.338741693,0.386366634,0.255021705,0.447208654,8,0.114047913
0.323006926,0.167522211,0.471665942,0.148974836,0.106775393,0.16432129,0.087898871,0.473449477,0.448164727,0.287676495,0.663462375,8,0.190862531
0.532795708,0.155442347,0.531832504,0.117275116,0.097847804,0.057198359,0.035551532,0.519906992,0.322834646,0.201492535,0.406578219,8,0.081922476
0.57123761,0.26694743,0.612829832,0.221799199,0.112631497,0.064671009,0.041607509,0.592997551,0.355444816,0.205787824,0.618452304,8,0.127269954
0.298626632,0.161585386,0.464600294,0.187332182,0.110476209,0.194406261,0.108147311,0.533249577,0.478072598,0.315135301,0.678945184,8,0.213959595
0.347582646,0.237513843,0.423691187,0.084510346,0.102478548,0.091224367,0.037020954,0.254579201,0.366323385,0.224136469,0.674793546,8,0.151245843
0.462078847,0.129703059,0.508484437,0.245613964,0.108049644,0.063826432,0.032249847,0.506019674,0.352335326,0.325250102,0.572537072,8,0.186217741
0.290672896,0.283874891,0.338768298,0.108112686,0.106741928,0.10249483,0.039630911,0.171560814,0.363174568,0.233164161,0.715023487,8,0.166717851
0.0696892,0.242635832,0.077255056,0.064726357,0.05943303,0.351757512,0.256798972,0.068467083,0.637405745,0.282633577,0.861538462,8,0.243499697
0.233183591,0.178334352,0.313497458,0.075090306,0.07391672,0.195108995,0.080426503,0.34127454,0.385536887,0.256713451,0.449552186,8,0.115406093
0.185377481,0.281888399,0.061167796,0.079433674,0.071633938,0.424179995,0.209125592,0.182128578,0.582064149,0.268528705,0.757645807,8,0.203449647
0.594441323,0.148634651,0.591718695,0.107538761,0.097912639,0.060913172,0.050257449,0.559269666,0.253775186,0.224683827,0.340030418,8,0.076399336
